"items in your cart","Items en tu carrito"
"Tab Content","Contenido de pestaña",module,Codazon_MegaMenu
"Categories List","Lista de categorías",module,Codazon_MegaMenu
"<i class=""fa fa-th-list""></i>","<i class=""fa fa-th-list""></i>",module,Codazon_MegaMenu
URL,URL,module,Codazon_MegaMenu
"Parent Cat ID","ID de cat. padre",module,Codazon_MegaMenu
"Display Type","Tipo de visualización",module,Codazon_MegaMenu
"Show categories list as a drop down menu of item title","Mostrar lista de categorías como un menú desplegable del título del ítem",module,Codazon_MegaMenu
"Show categories list just below item title","Mostrar lista de categorías justo debajo del título del ítem",module,Codazon_MegaMenu
"Display as a range of child categories (not display parent item)","Mostrar como un rango de categorías hijas (no mostrar ítem padre)",module,Codazon_MegaMenu
"Split column if the number of sub categories is larger than","Dividir columna si el número de subcategorías es mayor a",module,Codazon_MegaMenu
"Leave empty to show all items under a column","Dejá vacío para mostrar todos los ítems en una columna",module,Codazon_MegaMenu
"Bootstrap Row","Fila de Bootstrap",module,Codazon_MegaMenu
"<i class=""fa fa-bars""></i>","<i class=""fa fa-bars""></i>",module,Codazon_MegaMenu
"Bootstrap Column","Columna de Bootstrap",module,Codazon_MegaMenu
"<i class=""fa fa-columns""></i>","<i class=""fa fa-columns""></i>",module,Codazon_MegaMenu
"Aplly for All","Aplicar a todo",module,Codazon_MegaMenu
"Image - Title - Paragraph","Imagen - Título - Párrafo",module,Codazon_MegaMenu
"Image - Title - List","Imagen - Título - Lista",module,Codazon_MegaMenu
"Title - Paragraph","Título - Párrafo",module,Codazon_MegaMenu
"Title - List","Título - Lista",module,Codazon_MegaMenu
"Title - Paragraph - Image","Título - Párrafo - Imagen",module,Codazon_MegaMenu
"Title - List - Image","Título - Lista - Imagen",module,Codazon_MegaMenu
"Menu Information","Información del menú",module,Codazon_MegaMenu
"General Settings","Configuración general",module,Codazon_MegaMenu
Title,Título,module,Codazon_MegaMenu
Identifier,Identificador,module,Codazon_MegaMenu
"Menu type","Tipo de menú",module,Codazon_MegaMenu
Toggle,Alternar,module,Codazon_MegaMenu
"Vertical - Type 2","Vertical - Tipo 2",module,Codazon_MegaMenu
"Wrapper CSS Class","Clase CSS del contenedor",module,Codazon_MegaMenu
"Dropdown Style","Estilo del desplegable",module,Codazon_MegaMenu
"Dropdown Animation","Animación del desplegable",module,Codazon_MegaMenu
"Full Width/Height","Ancho/Alto total",module,Codazon_MegaMenu
Fade,Desvanecer,module,Codazon_MegaMenu
Slide,Deslizar,module,Codazon_MegaMenu
Enabled,Habilitado,module,Codazon_MegaMenu
Disabled,Deshabilitado,module,Codazon_MegaMenu
Status,Estado,module,Codazon_MegaMenu
"Please select item(s).","Por favor seleccioná los ítems.",module,Codazon_MegaMenu
"The menu has been deleted.","El menú ha sido eliminado.",module,Codazon_MegaMenu
"We can't find a menu to delete.","No podemos encontrar un menú para eliminar.",module,Codazon_MegaMenu
Megamenu,Megamenú,module,Codazon_MegaMenu
"Manage Menus","Gestionar menús",module,Codazon_MegaMenu
"This menu no longer exists.","Este menú ya no existe.",module,Codazon_MegaMenu
"Edit Menu","Editar menú",module,Codazon_MegaMenu
"A total of %1 record(s) have been deleted.","Un total de %1 registros fueron eliminados.",module,Codazon_MegaMenu
"You duplicate this menu successfully.","Duplicaste este menú con éxito.",module,Codazon_MegaMenu
"You saved this menu.","Guardaste este menú.",module,Codazon_MegaMenu
---,---,module,Codazon_MegaMenu
Edit,Editar,module,Codazon_MegaMenu
"Are you sure you wan't to delete this record?","¿Estás seguro de que querés eliminar este registro?",module,Codazon_MegaMenu
"Web Application Icons","Íconos de aplicación web",module,Codazon_MegaMenu
"Accessibility Icons","Íconos de accesibilidad",module,Codazon_MegaMenu
"Hand Icons","Íconos de manos",module,Codazon_MegaMenu
"Brand Icons","Íconos de marca",module,Codazon_MegaMenu
"File Type Icons","Íconos de tipo de archivo",module,Codazon_MegaMenu
"Text Editor Icons","Íconos de editor de texto",module,Codazon_MegaMenu
"Directional Icons","Íconos de dirección",module,Codazon_MegaMenu
"Video Player Icons","Íconos de reproductor de video",module,Codazon_MegaMenu
"Form Control Icons","Íconos de control de formulario",module,Codazon_MegaMenu
"Chart Icons","Íconos de gráficos",module,Codazon_MegaMenu
"Currency Icons","Íconos de moneda",module,Codazon_MegaMenu
"Gender Icons","Íconos de género",module,Codazon_MegaMenu
"Spinner Icons","Íconos de carga (spinners)",module,Codazon_MegaMenu
"Transportation Icons","Íconos de transporte",module,Codazon_MegaMenu
"Medical Icons","Íconos médicos",module,Codazon_MegaMenu
"Preview Your Megamenu","Previsualizá tu megamenú",module,Codazon_MegaMenu
"Click to view tutorial video","Hacé clic para ver el video tutorial",module,Codazon_MegaMenu
"CDZ Megamenu Tutorial Video","Video tutorial de CDZ Megamenu",module,Codazon_MegaMenu
"Megamenu Structure","Estructura del megamenú",module,Codazon_MegaMenu
"Expand All","Expandir todo",module,Codazon_MegaMenu
"Collapse All","Contraer todo",module,Codazon_MegaMenu
"Select Category...","Seleccionar categoría...",module,Codazon_MegaMenu
Close,Cerrar,module,Codazon_MegaMenu
"Remove Menu Item","Quitar ítem de menú",module,Codazon_MegaMenu
"Add to menu","Agregar al menú",module,Codazon_MegaMenu
"Change Layout","Cambiar diseño",module,Codazon_MegaMenu
"Get image from library or enter other URL","Obtener imagen de la librería o ingresar otra URL",module,Codazon_MegaMenu
Library,Librería,module,Codazon_MegaMenu
"Allow file types: jpg, jpeg, png, gif","Tipos de archivo permitidos: jpg, jpeg, png, gif",module,Codazon_MegaMenu
"Icon Font Library","Librería de íconos de fuente",module,Codazon_MegaMenu
Select,Seleccionar,module,Codazon_MegaMenu
"Wysiwyg Editor","Editor WYSIWYG",module,Codazon_MegaMenu
Widget,Widget,module,Codazon_MegaMenu
"Column Template","Plantilla de columna",module,Codazon_MegaMenu
"Remove Column","Quitar columna",module,Codazon_MegaMenu
"&lt;p&gt;Insert HTML structure&lt;/p&gt;","&lt;p&gt;Insertar estructura HTML&lt;/p&gt;",module,Codazon_MegaMenu
"* Required Fields","* Campos obligatorios",module,Codazon_MegaMenu
Name,Nombre,module,Codazon_MegaMenu
Email,Email,module,Codazon_MegaMenu
"Phone Number","Número de teléfono",module,Codazon_MegaMenu
"What’s on your mind?","¿En qué estás pensando?",module,Codazon_MegaMenu
Submit,Enviar,module,Codazon_MegaMenu
"Go to","Ir a",module,Codazon_MegaMenu
Thumbnail,Miniatura,module,Codazon_ProductFilter
Name,Nombre,module,Codazon_ProductFilter
SKU,SKU,module,Codazon_ProductFilter
Description,Descripción,module,Codazon_ProductFilter
Review,Reseña,module,Codazon_ProductFilter
Price,Precio,module,Codazon_ProductFilter
"Add to cart","Agregar al carrito",module,Codazon_ProductFilter
Wishlist,Lista de deseos,module,Codazon_ProductFilter
Compare,Comparar,module,Codazon_ProductFilter
"Quick Shop","Compra rápida",module,Codazon_ProductFilter
Label,Etiqueta,module,Codazon_ProductFilter
"There is no product recently viewed.","No hay productos vistos recientemente.",module,Codazon_ProductFilter
"We can't find products matching the selection.","No encontramos productos que coincidan con la selección.",module,Codazon_ProductFilter
"Add to Cart","Agregar al carrito",module,Codazon_ProductFilter
"In stock","En stock",module,Codazon_ProductFilter
"Out of stock","Sin stock",module,Codazon_ProductFilter
"Add to Wish List","Agregar a la lista de deseos",module,Codazon_ProductFilter
"Add to Compare","Agregar a comparar",module,Codazon_ProductFilter
"Learn More","Saber más",module,Codazon_ProductFilter
"Products Label","Etiqueta de productos",module,Codazon_ProductLabel
