"%1 form","%1 form",module,Amasty_Shopby
"%1 filter group","%1 filter group",module,Amasty_Shopby
" star(s)"," star(s)",module,Amasty_Shopby
"Select Option ...","Select Option ...",module,Amasty_Shopby
"&amp; up","&amp; up",module,Amasty_Shopby
"Now Shopping by","Now Shopping by",module,Amasty_Shopby
Previous,Previous,module,Amasty_Shopby
From,From,module,Amasty_Shopby
To,To,module,Amasty_Shopby
"Apply filter","Apply filter",module,Amasty_Shopby
Apply,Apply,module,Amasty_Shopby
"Show (%1) more","Show (%1) more",module,Amasty_Shopby
"Show more","Show more",module,Amasty_Shopby
Less,Less,module,Amasty_Shopby
Search,Search,module,Amasty_Shopby
"Apply Filters","Apply Filters",module,Amasty_Shopby
"Child Categories","Child Categories",module,Amasty_Shopby
image,image,module,Amasty_Shopby
"View category %1","View category %1",module,Amasty_Shopby
"Visible items","Visible items",module,Amasty_VisualMerchUi
"Invisible items","Invisible items",module,Amasty_VisualMerchUi
"per page","per page",module,Amasty_VisualMerchUi
"of %1","of %1",module,Amasty_VisualMerchUi
"Next page","Next page",module,Amasty_VisualMerchUi
Pinned,Pinned,module,Amasty_VisualMerchUi
Auto,Auto,module,Amasty_VisualMerchUi
"Remove product","Remove product",module,Amasty_VisualMerchUi
"Product image","Product image",module,Amasty_VisualMerchUi
"Enable Auto Sorting","Enable Auto Sorting",module,Amasty_VisualMerchUi
"Enable Manual Sorting","Enable Manual Sorting",module,Amasty_VisualMerchUi
page,page,module,Amasty_VisualMerchUi
"Move to top","Move to top",module,Amasty_VisualMerchUi
"The Client ID, Client Secret, Organization ID and 2FA are required when enabling the Admin Adobe IMS Module","The Client ID, Client Secret, Organization ID and 2FA are required when enabling the Admin Adobe IMS Module",module,Magento_AdminAdobeIms
"Invalid state returned in callback from IMS.","Invalid state returned in callback from IMS.",module,Magento_AdminAdobeIms
"An authentication error occurred. Verify and try again.","An authentication error occurred. Verify and try again.",module,Magento_AdminAdobeIms
"Adobe Sign-In is disabled.","Adobe Sign-In is disabled.",module,Magento_AdminAdobeIms
"Authorization was successful","Authorization was successful",module,Magento_AdminAdobeIms
"Invalid state returned from IMS","Invalid state returned from IMS",module,Magento_AdminAdobeIms
"Could not connect to Adobe IMS Service: %1.","Could not connect to Adobe IMS Service: %1.",module,Magento_AdminAdobeIms
"Could not get a valid response from Adobe IMS Service.","Could not get a valid response from Adobe IMS Service.",module,Magento_AdminAdobeIms
"Could not verify the access_token","Could not verify the access_token",module,Magento_AdminAdobeIms
"Profile body is empty","Profile body is empty",module,Magento_AdminAdobeIms
"Could not save ims token.","Could not save ims token.",module,Magento_AdminAdobeIms
"Could not find ims token id: %id.","Could not find ims token id: %id.",module,Magento_AdminAdobeIms
"Could not delete ims tokens for admin user id %1.","Could not delete ims tokens for admin user id %1.",module,Magento_AdminAdobeIms
"An error occurred during logout operation.","An error occurred during logout operation.",module,Magento_AdminAdobeIms
"Failed to get JWK","Failed to get JWK",module,Magento_AdminAdobeIms
"Failed to read JWT token","Failed to read JWT token",module,Magento_AdminAdobeIms
"JWT does not contain claims","JWT does not contain claims",module,Magento_AdminAdobeIms
"created_at not provided by the received JWT","created_at not provided by the received JWT",module,Magento_AdminAdobeIms
"expires_in not provided by the received JWT","expires_in not provided by the received JWT",module,Magento_AdminAdobeIms
"Token has expired","Token has expired",module,Magento_AdminAdobeIms
"The account sign-in was incorrect or your account is disabled temporarily. Please wait and try again later.","The account sign-in was incorrect or your account is disabled temporarily. Please wait and try again later.",module,Magento_AdminAdobeIms
"More permissions are needed to access this.","More permissions are needed to access this.",module,Magento_AdminAdobeIms
"Please sign in with Adobe ID","Please sign in with Adobe ID",module,Magento_AdminAdobeIms
"Admin token generation is disabled. Please use Adobe IMS ACCESS_TOKEN.","Admin token generation is disabled. Please use Adobe IMS ACCESS_TOKEN.",module,Magento_AdminAdobeIms
"Identity Verification","Identity Verification",module,Magento_AdminAdobeIms
"Verify Identity with Adobe IMS","Verify Identity with Adobe IMS",module,Magento_AdminAdobeIms
"Confirm Identity","Confirm Identity",module,Magento_AdminAdobeIms
"To apply changes you need to verify your Adobe identity.","To apply changes you need to verify your Adobe identity.",module,Magento_AdminAdobeIms
"Identity Verified with Adobe IMS","Identity Verified with Adobe IMS",module,Magento_AdminAdobeIms
"Please perform the AdobeIms reAuth and try again.","Please perform the AdobeIms reAuth and try again.",module,Magento_AdminAdobeIms
"Use the same email user has in Adobe IMS organization.","Use the same email user has in Adobe IMS organization.",module,Magento_AdminAdobeIms
"The tokens couldn't be revoked.","The tokens couldn't be revoked.",module,Magento_AdminAdobeIms
"No matching admin user found for Adobe ID.","No matching admin user found for Adobe ID.",module,Magento_AdminAdobeIms
"This field is required to enable the Admin Adobe IMS Module","This field is required to enable the Admin Adobe IMS Module",module,Magento_AdminAdobeIms
"No valid Organization ID provided","No valid Organization ID provided",module,Magento_AdminAdobeIms
"No valid Client ID provided","No valid Client ID provided",module,Magento_AdminAdobeIms
"No valid Client Secret provided","No valid Client Secret provided",module,Magento_AdminAdobeIms
"2FA is required when enabling the Admin Adobe IMS Module","2FA is required when enabling the Admin Adobe IMS Module",module,Magento_AdminAdobeIms
"Can't check user membership in organization.","Can't check user membership in organization.",module,Magento_AdminAdobeIms
"Could not check Organization Membership. Response is empty.","Could not check Organization Membership. Response is empty.",module,Magento_AdminAdobeIms
"User is not a member of configured Adobe Organization.","User is not a member of configured Adobe Organization.",module,Magento_AdminAdobeIms
"Organization Membership check can't be performed","Organization Membership check can't be performed",module,Magento_AdminAdobeIms
"The ims token wasn't found.","The ims token wasn't found.",module,Magento_AdminAdobeIms
"Sign in to access the Adobe Commerce for your organization.","Sign in to access the Adobe Commerce for your organization.",module,Magento_AdminAdobeIms
"Sign In","Sign In",module,Magento_AdminAdobeIms
"This Commerce instance is managed by an organization. Contact your organization administrator to request access.","This Commerce instance is managed by an organization. Contact your organization administrator to request access.",module,Magento_AdminAdobeIms
"Sign in with Adobe ID","Sign in with Adobe ID",module,Magento_AdminAdobeIms
All,All,module,Magento_AdminGws
None,None,module,Magento_AdminGws
"Allowed Scopes","Allowed Scopes",module,Magento_AdminGws
"More permissions are needed to delete the ""%1"" item.","More permissions are needed to delete the ""%1"" item.",module,Magento_AdminGws
"You need more permissions to apply some of the rule updates.","You need more permissions to apply some of the rule updates.",module,Magento_AdminGws
"More permissions are needed to view this item.","More permissions are needed to view this item.",module,Magento_AdminGws
"This entity needs to be assigned to a store view. Verify the entity assignment and try again.","This entity needs to be assigned to a store view. Verify the entity assignment and try again.",module,Magento_AdminGws
"This item needs to be assigned to a store view.
                Please select a website for this product in ""Product in Websites"".","This item needs to be assigned to a store view.
                Please select a website for this product in ""Product in Websites"".",module,Magento_AdminGws
"Orders can only be completed in an active store. Verify the store and try again.","Orders can only be completed in an active store. Verify the store and try again.",module,Magento_AdminGws
"This item needs to be assigned to a store view. Assign item and try again.","This item needs to be assigned to a store view. Assign item and try again.",module,Magento_AdminGws
"More permissions are needed to save this item.","More permissions are needed to save this item.",module,Magento_AdminGws
"More permissions are needed to delete this item.","More permissions are needed to delete this item.",module,Magento_AdminGws
"Not allowed to edit the category's design attributes","Not allowed to edit the category's design attributes",module,Magento_AdminGws
"At least one website or store group needs to be selected. Select and try again.","At least one website or store group needs to be selected. Select and try again.",module,Magento_AdminGws
"More permissions are needed to set All Scopes to a Role.","More permissions are needed to set All Scopes to a Role.",module,Magento_AdminGws
"The ""%1"" website ID is incorrect. Verify the website ID and try again.","The ""%1"" website ID is incorrect. Verify the website ID and try again.",module,Magento_AdminGws
"You need more permissions to access website ""%1"".","You need more permissions to access website ""%1"".",module,Magento_AdminGws
"The ""%1"" store ID is incorrect. Verify the store ID and try again.","The ""%1"" store ID is incorrect. Verify the store ID and try again.",module,Magento_AdminGws
"More permissions are needed to save this setting.","More permissions are needed to save this setting.",module,Magento_AdminGws
"Role Scopes","Role Scopes",module,Magento_AdminGws
Custom,Custom,module,Magento_AdminGws
"Read Details","Read Details",module,Magento_AdminNotification
"Mark as Read","Mark as Read",module,Magento_AdminNotification
"'Are you sure?'","'Are you sure?'",module,Magento_AdminNotification
Remove,Remove,module,Magento_AdminNotification
"Messages Inbox","Messages Inbox",module,Magento_AdminNotification
"You have %1 new system messages","You have %1 new system messages",module,Magento_AdminNotification
"You have %1 new system message","You have %1 new system message",module,Magento_AdminNotification
"Incoming Message","Incoming Message",module,Magento_AdminNotification
close,close,module,Magento_AdminNotification
Notifications,Notifications,module,Magento_AdminNotification
"The message has been marked as Read.","The message has been marked as Read.",module,Magento_AdminNotification
"We couldn't mark the notification as Read because of an error.","We couldn't mark the notification as Read because of an error.",module,Magento_AdminNotification
"Please select messages.","Please select messages.",module,Magento_AdminNotification
"A total of %1 record(s) have been marked as Read.","A total of %1 record(s) have been marked as Read.",module,Magento_AdminNotification
"Total of %1 record(s) have been removed.","Total of %1 record(s) have been removed.",module,Magento_AdminNotification
"We couldn't remove the messages because of an error.","We couldn't remove the messages because of an error.",module,Magento_AdminNotification
"The message has been removed.","The message has been removed.",module,Magento_AdminNotification
"You have viewed and resolved all recent system notices. Please refresh the web page to clear the notice alert.","You have viewed and resolved all recent system notices. Please refresh the web page to clear the notice alert.",module,Magento_AdminNotification
"1 Hour","1 Hour",module,Magento_AdminNotification
"2 Hours","2 Hours",module,Magento_AdminNotification
"6 Hours","6 Hours",module,Magento_AdminNotification
"12 Hours","12 Hours",module,Magento_AdminNotification
"24 Hours","24 Hours",module,Magento_AdminNotification
critical,critical,module,Magento_AdminNotification
major,major,module,Magento_AdminNotification
minor,minor,module,Magento_AdminNotification
notice,notice,module,Magento_AdminNotification
"Wrong message type","Wrong message type",module,Magento_AdminNotification
"Wrong notification ID specified.","Wrong notification ID specified.",module,Magento_AdminNotification
"{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure URL / Base Secure URL. We highly recommend changing this value in your Magento <a href=""%1"">configuration</a>.","{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure URL / Base Secure URL. We highly recommend changing this value in your Magento <a href=""%1"">configuration</a>.",module,Magento_AdminNotification
"One or more of the Cache Types are invalidated: %1. ","One or more of the Cache Types are invalidated: %1. ",module,Magento_AdminNotification
"Please go to <a href=""%1"">Cache Management</a> and refresh cache types.","Please go to <a href=""%1"">Cache Management</a> and refresh cache types.",module,Magento_AdminNotification
"We were unable to synchronize one or more media files. Please refer to the log file for details.","We were unable to synchronize one or more media files. Please refer to the log file for details.",module,Magento_AdminNotification
"Synchronization of media storages has been completed.","Synchronization of media storages has been completed.",module,Magento_AdminNotification
"Your web server is set up incorrectly and allows unauthorized access to sensitive files. Please contact your hosting provider.","Your web server is set up incorrectly and allows unauthorized access to sensitive files. Please contact your hosting provider.",module,Magento_AdminNotification
"System Messages:","System Messages:",module,Magento_AdminNotification
"Critical System Messages","Critical System Messages",module,Magento_AdminNotification
"Major System Messages","Major System Messages",module,Magento_AdminNotification
"System messages","System messages",module,Magento_AdminNotification
Close,Close,module,Magento_AdminNotification
"See All (","See All (",module,Magento_AdminNotification
" unread)"," unread)",module,Magento_AdminNotification
"Unable to find Sales Order with ID ""%1""","Unable to find Sales Order with ID ""%1""",module,Magento_AdminUiSdkCustomFees
Save,Save,module,Magento_AdobeCommerceEventsClient
"Execute Synchronization","Execute Synchronization",module,Magento_AdobeCommerceEventsClient
"Send Test Event","Send Test Event",module,Magento_AdobeCommerceEventsClient
"Wrong configuration in ""%1"" section of app/etc/env.php or app/etc/config.php files for the event ""%2"". The configuration must be in array format with at least one field configured.","Wrong configuration in ""%1"" section of app/etc/env.php or app/etc/config.php files for the event ""%2"". The configuration must be in array format with at least one field configured.",module,Magento_AdobeCommerceEventsClient
"Instance ID contains invalid characters. Only alphanumeric characters, underscores, and hyphens are allowed.","Instance ID contains invalid characters. Only alphanumeric characters, underscores, and hyphens are allowed.",module,Magento_AdobeCommerceEventsClient
"'Workspace Configuration has the wrong format: ' .","'Workspace Configuration has the wrong format: ' .",module,Magento_AdobeCommerceEventsClient
"Workspace Configuration has the wrong format. Missed the required properties.","Workspace Configuration has the wrong format. Missed the required properties.",module,Magento_AdobeCommerceEventsClient
"The event provider ""%1"" has been deleted.","The event provider ""%1"" has been deleted.",module,Magento_AdobeCommerceEventsClient
"Edit event provider","Edit event provider",module,Magento_AdobeCommerceEventsClient
"The Adobe I/O Workspace Configuration is required for sending events. Please navigate to Stores > Settings > Configuration > Adobe Services > Adobe I/O Events > General configuration -> Adobe I/O Workspace Configuration and fill the field with the configuration from App Builder project.","The Adobe I/O Workspace Configuration is required for sending events. Please navigate to Stores > Settings > Configuration > Adobe Services > Adobe I/O Events > General configuration -> Adobe I/O Workspace Configuration and fill the field with the configuration from App Builder project.",module,Magento_AdobeCommerceEventsClient
"Event Providers","Event Providers",module,Magento_AdobeCommerceEventsClient
"New Event Provider","New Event Provider",module,Magento_AdobeCommerceEventsClient
"The event provider has been updated.","The event provider has been updated.",module,Magento_AdobeCommerceEventsClient
"'The event provider can not be saved. ' .","'The event provider can not be saved. ' .",module,Magento_AdobeCommerceEventsClient
"Events Status","Events Status",module,Magento_AdobeCommerceEventsClient
"Events List","Events List",module,Magento_AdobeCommerceEventsClient
"An event provider is not configured","An event provider is not configured",module,Magento_AdobeCommerceEventsClient
"Wrong type of input argument","Wrong type of input argument",module,Magento_AdobeCommerceEventsClient
"Cannot get details for event %1","Cannot get details for event %1",module,Magento_AdobeCommerceEventsClient
"Cannot get details about event %1","Cannot get details about event %1",module,Magento_AdobeCommerceEventsClient
"Wrong configuration in ""%1"" section of app/etc/env.php or app/etc/config.php files for the event ""%2"". The configuration must be in array format with at least one field configured.","Wrong configuration in ""%1"" section of app/etc/env.php or app/etc/config.php files for the event ""%2"". The configuration must be in array format with at least one field configured.",module,Magento_AdobeCommerceEventsClient
"The event provider with ID ""%1"" not found.","The event provider with ID ""%1"" not found.",module,Magento_AdobeCommerceEventsClient
"The event provider instance ID is required and can not be empty.","The event provider instance ID is required and can not be empty.",module,Magento_AdobeCommerceEventsClient
"The event provider ""%1"" cannot be removed. %2","The event provider ""%1"" cannot be removed. %2",module,Magento_AdobeCommerceEventsClient
"The event provider has linked event subscriptions: [%1]. Remove the linked event subscriptions or change their provider IDs before removing the event provider.","The event provider has linked event subscriptions: [%1]. Remove the linked event subscriptions or change their provider IDs before removing the event provider.",module,Magento_AdobeCommerceEventsClient
"An error occurred while fetching event subscriptions: %1","An error occurred while fetching event subscriptions: %1",module,Magento_AdobeCommerceEventsClient
"The event provider ID is required and can not be empty.","The event provider ID is required and can not be empty.",module,Magento_AdobeCommerceEventsClient
"The event provider with ID ""%1"" already exists.","The event provider with ID ""%1"" already exists.",module,Magento_AdobeCommerceEventsClient
"The workspace configuration has the wrong format. Provide a valid JSON string.","The workspace configuration has the wrong format. Provide a valid JSON string.",module,Magento_AdobeCommerceEventsClient
"The event storage writer class is not registered for the destination: %1","The event storage writer class is not registered for the destination: %1",module,Magento_AdobeCommerceEventsClient
"No event provider is configured. Please configure the event provider before subscribing to events.","No event provider is configured. Please configure the event provider before subscribing to events.",module,Magento_AdobeCommerceEventsClient
"The ""%1"" event subscription could not be read. Error: %2","The ""%1"" event subscription could not be read. Error: %2",module,Magento_AdobeCommerceEventsClient
"The ""%1"" event is not registered. You cannot unsubscribe from it.","The ""%1"" event is not registered. You cannot unsubscribe from it.",module,Magento_AdobeCommerceEventsClient
"No event provider is configured. Please configure the event provider before unsubscribing from events.","No event provider is configured. Please configure the event provider before unsubscribing from events.",module,Magento_AdobeCommerceEventsClient
"The event subscription has been saved, but an event provider to link event metadata to was not found. Configure a provider and synchronize the event metadata.","The event subscription has been saved, but an event provider to link event metadata to was not found. Configure a provider and synchronize the event metadata.",module,Magento_AdobeCommerceEventsClient
"The event subscription was removed without deleting event metadata, as a configured event provider was not found.","The event subscription was removed without deleting event metadata, as a configured event provider was not found.",module,Magento_AdobeCommerceEventsClient
"'The event subscription was removed, but event metadata cannot be deleted or it does not exist: ' .","'The event subscription was removed, but event metadata cannot be deleted or it does not exist: ' .",module,Magento_AdobeCommerceEventsClient
"Failed to get event subscriptions. Error: %1","Failed to get event subscriptions. Error: %1",module,Magento_AdobeCommerceEventsClient
"Unable to read the list of current event subscriptions: %1","Unable to read the list of current event subscriptions: %1",module,Magento_AdobeCommerceEventsClient
"Unable to update the event subscription. A subscription for %1 does not exist","Unable to update the event subscription. A subscription for %1 does not exist",module,Magento_AdobeCommerceEventsClient
"Unable to update the event subscription. The subscription for %1 is not enabled","Unable to update the event subscription. The subscription for %1 is not enabled",module,Magento_AdobeCommerceEventsClient
"Instance of ""%1"" is expected, got ""%2"" instead.","Instance of ""%1"" is expected, got ""%2"" instead.",module,Magento_AdobeCommerceEventsClient
"Input data must be in string format or can be converted to string","Input data must be in string format or can be converted to string",module,Magento_AdobeCommerceEventsClient
"Event payload does not contain original data for comparison in onChange operator.","Event payload does not contain original data for comparison in onChange operator.",module,Magento_AdobeCommerceEventsClient
"Path ""%1"" does not exist in %2 for comparison in onChange operator.","Path ""%1"" does not exist in %2 for comparison in onChange operator.",module,Magento_AdobeCommerceEventsClient
"Operator %1 is not registered","Operator %1 is not registered",module,Magento_AdobeCommerceEventsClient
"Regex operation failed: %1","Regex operation failed: %1",module,Magento_AdobeCommerceEventsClient
"Can't create a processor class ""%1"" for Event ""%2"". %3","Can't create a processor class ""%1"" for Event ""%2"". %3",module,Magento_AdobeCommerceEventsClient
"Processor class ""%1"" for Event ""%2"" does not implement EventDataProcessorInterface","Processor class ""%1"" for Event ""%2"" does not implement EventDataProcessorInterface",module,Magento_AdobeCommerceEventsClient
"Field name must be contained in the field options value for converter ""%1""","Field name must be contained in the field options value for converter ""%1""",module,Magento_AdobeCommerceEventsClient
"Field ""%1"" can not be provided twice in the event subscription","Field ""%1"" can not be provided twice in the event subscription",module,Magento_AdobeCommerceEventsClient
"Can't create a converter class ""%1"" for field ""%2"". Error: %3","Can't create a converter class ""%1"" for field ""%2"". Error: %3",module,Magento_AdobeCommerceEventsClient
"Converter class ""%1"" for field ""%2"" does not implement FieldConverterInterface","Converter class ""%1"" for field ""%2"" does not implement FieldConverterInterface",module,Magento_AdobeCommerceEventsClient
"Only the following properties are allowed for an event field: %1","Only the following properties are allowed for an event field: %1",module,Magento_AdobeCommerceEventsClient
"The destination ""%1"" is not registered. The list of registered destinations: [%2]","The destination ""%1"" is not registered. The list of registered destinations: [%2]",module,Magento_AdobeCommerceEventsClient
"Event ""%1"" is not defined in the list of supported events","Event ""%1"" is not defined in the list of supported events",module,Magento_AdobeCommerceEventsClient
"Event code ""%1"" must consist of a type label and an event code separated by a dot: ""<type>.<event_code>"". Valid types: %2","Event code ""%1"" must consist of a type label and an event code separated by a dot: ""<type>.<event_code>"". Valid types: %2",module,Magento_AdobeCommerceEventsClient
"Invalid event type ""%1"" in the provided event code ""%2"". Valid types: %3","Invalid event type ""%1"" in the provided event code ""%2"". Valid types: %3",module,Magento_AdobeCommerceEventsClient
"""%1"" cannot be used as the event code for an alias or a rule-based event. This event code is already reserved for supported events.","""%1"" cannot be used as the event code for an alias or a rule-based event. This event code is already reserved for supported events.",module,Magento_AdobeCommerceEventsClient
"Event is already subscribed ""%1"" ","Event is already subscribed ""%1"" ",module,Magento_AdobeCommerceEventsClient
"Could not register event ""%1"" because the required classes have not been generated. ' . . 'You can use the --force option to suppress this error. You must subsequently generate the events module and perform dependency injection compilation.","Could not register event ""%1"" because the required classes have not been generated. ' . . 'You can use the --force option to suppress this error. You must subsequently generate the events module and perform dependency injection compilation.",module,Magento_AdobeCommerceEventsClient
"Cannot unsubscribe ""%1"" because it is not registered in the ""%2"" section of the config.php or env.php files.","Cannot unsubscribe ""%1"" because it is not registered in the ""%2"" section of the config.php or env.php files.",module,Magento_AdobeCommerceEventsClient
"The ""%1"" event has already been unsubscribed.","The ""%1"" event has already been unsubscribed.",module,Magento_AdobeCommerceEventsClient
"At least one field must be configured for the event.","At least one field must be configured for the event.",module,Magento_AdobeCommerceEventsClient
"Each field must have a name attribute.","Each field must have a name attribute.",module,Magento_AdobeCommerceEventsClient
"The event provider id ""%1"" is not configured. The list of configured event provider ids are: [%2]","The event provider id ""%1"" is not configured. The list of configured event provider ids are: [%2]",module,Magento_AdobeCommerceEventsClient
"A parent event name must be set for rule-based event subscriptions","A parent event name must be set for rule-based event subscriptions",module,Magento_AdobeCommerceEventsClient
"""%1"" is an invalid event rule operator name","""%1"" is an invalid event rule operator name",module,Magento_AdobeCommerceEventsClient
"Unable to update the event as it is registered in an io_events.xml file. Events registered in io_events.xml files are required and can not be modified.","Unable to update the event as it is registered in an io_events.xml file. Events registered in io_events.xml files are required and can not be modified.",module,Magento_AdobeCommerceEventsClient
"Cannot decode data","Cannot decode data",module,Magento_AdobeCommerceEventsClient
"Cannot encode data","Cannot encode data",module,Magento_AdobeCommerceEventsClient
"Cannot decode message metadata","Cannot decode message metadata",module,Magento_AdobeCommerceEventsClient
"Cannot encode message metadata","Cannot encode message metadata",module,Magento_AdobeCommerceEventsClient
"Private key not found","Private key not found",module,Magento_AdobeCommerceEventsClient
"Invalid configuration","Invalid configuration",module,Magento_AdobeCommerceEventsClient
"wrong json format","wrong json format",module,Magento_AdobeCommerceEventsClient
"Synchronization failed","Synchronization failed",module,Magento_AdobeCommerceEventsClient
"some error","some error",module,Magento_AdobeCommerceEventsClient
error,error,module,Magento_AdobeCommerceEventsClient
"validation error","validation error",module,Magento_AdobeCommerceEventsClient
"Wrong event prefix","Wrong event prefix",module,Magento_AdobeCommerceEventsClient
"Initialization error","Initialization error",module,Magento_AdobeCommerceEventsClient
"Failed to convert data","Failed to convert data",module,Magento_AdobeCommerceEventsClient
"operator error happened","operator error happened",module,Magento_AdobeCommerceEventsClient
"Unique constraint violation found","Unique constraint violation found",module,Magento_AdobeCommerceEventsClient
"Some error","Some error",module,Magento_AdobeCommerceEventsClient
"Test exception","Test exception",module,Magento_AdobeCommerceEventsClient
"invalid config","invalid config",module,Magento_AdobeCommerceEventsClient
"Error message","Error message",module,Magento_AdobeCommerceEventsClient
Delete,Delete,module,Magento_AdobeCommerceEventsClient
"Delete Event Provider","Delete Event Provider",module,Magento_AdobeCommerceEventsClient
"Are you sure you want to delete an event provider ""%1""?","Are you sure you want to delete an event provider ""%1""?",module,Magento_AdobeCommerceEventsClient
"Class ' . . ' does not exist","Class ' . . ' does not exist",module,Magento_AdobeCommerceEventsGenerator
"All elements in excludedMethods must be type of the string.","All elements in excludedMethods must be type of the string.",module,Magento_AdobeCommerceOutOfProcessExtensibility
"Could not fetch namespace from the file: %1","Could not fetch namespace from the file: %1",module,Magento_AdobeCommerceOutOfProcessExtensibility
"Could not fetch Class or Interface name from the file: %1","Could not fetch Class or Interface name from the file: %1",module,Magento_AdobeCommerceOutOfProcessExtensibility
"Event prefix name cannot be fetched from the file: %1","Event prefix name cannot be fetched from the file: %1",module,Magento_AdobeCommerceOutOfProcessExtensibility
"Some exception","Some exception",module,Magento_AdobeCommerceOutOfProcessExtensibility
"Class ' . . ' does not exist","Class ' . . ' does not exist",module,Magento_AdobeCommerceWebhooksGenerator
"Cannot deserialize hook data for hook with id '%1'.","Cannot deserialize hook data for hook with id '%1'.",module,Magento_AdobeCommerceWebhooksSubscriber
"Hook data for hook with id '%1' has an unexpected type. Expected an array.","Hook data for hook with id '%1' has an unexpected type. Expected an array.",module,Magento_AdobeCommerceWebhooksSubscriber
"Values for the following fields must be provided for Developer Console OAuth: %1","Values for the following fields must be provided for Developer Console OAuth: %1",module,Magento_AdobeCommerceWebhooksSubscriber
"The Developer Console OAuth environment must be set to either ""production"" or ""staging"".","The Developer Console OAuth environment must be set to either ""production"" or ""staging"".",module,Magento_AdobeCommerceWebhooksSubscriber
"'The webhook data has an invalid format. ' .","'The webhook data has an invalid format. ' .",module,Magento_AdobeCommerceWebhooksSubscriber
"The hook batch name can contain only alphanumeric characters and underscores.","The hook batch name can contain only alphanumeric characters and underscores.",module,Magento_AdobeCommerceWebhooksSubscriber
"The ""name"" for the hook field is required and can not be empty.","The ""name"" for the hook field is required and can not be empty.",module,Magento_AdobeCommerceWebhooksSubscriber
"Header field ""%1"" is required and can not be empty.","Header field ""%1"" is required and can not be empty.",module,Magento_AdobeCommerceWebhooksSubscriber
"The webhook method can contain only alphanumeric characters, underscores and dots.","The webhook method can contain only alphanumeric characters, underscores and dots.",module,Magento_AdobeCommerceWebhooksSubscriber
"The hook name can contain only alphanumeric characters and underscores.","The hook name can contain only alphanumeric characters and underscores.",module,Magento_AdobeCommerceWebhooksSubscriber
"The field value ""%1"" must be equal to or greater than 0.","The field value ""%1"" must be equal to or greater than 0.",module,Magento_AdobeCommerceWebhooksSubscriber
"The field ""%1"" is required and can not be empty.","The field ""%1"" is required and can not be empty.",module,Magento_AdobeCommerceWebhooksSubscriber
"Rule field ""%1"" is required and can not be empty.","Rule field ""%1"" is required and can not be empty.",module,Magento_AdobeCommerceWebhooksSubscriber
"Rule field ""value"" is required.","Rule field ""value"" is required.",module,Magento_AdobeCommerceWebhooksSubscriber
"Rule operator %1 is invalid. Allowed operators: [%2]","Rule operator %1 is invalid. Allowed operators: [%2]",module,Magento_AdobeCommerceWebhooksSubscriber
"The webhook type can be one of [%1, %2]","The webhook type can be one of [%1, %2]",module,Magento_AdobeCommerceWebhooksSubscriber
"The webhook already exists in the app/etc/env.php configuration file.","The webhook already exists in the app/etc/env.php configuration file.",module,Magento_AdobeCommerceWebhooksSubscriber
"'Can not save the webhook. ' .","'Can not save the webhook. ' .",module,Magento_AdobeCommerceWebhooksSubscriber
"The webhook does not exist in the app/etc/env.php configuration file.","The webhook does not exist in the app/etc/env.php configuration file.",module,Magento_AdobeCommerceWebhooksSubscriber
"'The webhook could not be deleted. ' .","'The webhook could not be deleted. ' .",module,Magento_AdobeCommerceWebhooksSubscriber
"Method not allowed","Method not allowed",module,Magento_AdobeCommerceWebhooksSubscriber
"Regenerate key pair","Regenerate key pair",module,Magento_AdobeCommerceWebhooks
"Generate key pair","Generate key pair",module,Magento_AdobeCommerceWebhooks
"The new pair of keys have been successfully generated","The new pair of keys have been successfully generated",module,Magento_AdobeCommerceWebhooks
"Can't create field converter class ""%1"": ""%2""","Can't create field converter class ""%1"": ""%2""",module,Magento_AdobeCommerceWebhooks
"Converter class ""%1"" does not implement ""%2""","Converter class ""%1"" does not implement ""%2""",module,Magento_AdobeCommerceWebhooks
"Input data must be in string format or can be converted to string","Input data must be in string format or can be converted to string",module,Magento_AdobeCommerceWebhooks
"Regex operation failed: %1","Regex operation failed: %1",module,Magento_AdobeCommerceWebhooks
"Operator %1 is not registered","Operator %1 is not registered",module,Magento_AdobeCommerceWebhooks
"Creating a webhook with method name ""%1"" is not allowed.","Creating a webhook with method name ""%1"" is not allowed.",module,Magento_AdobeCommerceWebhooks
"Can't create resolver class ""%1"": ""%2""","Can't create resolver class ""%1"": ""%2""",module,Magento_AdobeCommerceWebhooks
"Resolver class ""%1"" doesn't implement ""%2""","Resolver class ""%1"" doesn't implement ""%2""",module,Magento_AdobeCommerceWebhooks
"Wrong webhook prefix. Supported webhooks must have names starting with [%1]","Wrong webhook prefix. Supported webhooks must have names starting with [%1]",module,Magento_AdobeCommerceWebhooks
"Can't get info about webhook %1. Error: %2","Can't get info about webhook %1. Error: %2",module,Magento_AdobeCommerceWebhooks
"Cannot get details about webhook %1","Cannot get details about webhook %1",module,Magento_AdobeCommerceWebhooks
"Unable to add the value by path ""%1"" for hook ""%2""","Unable to add the value by path ""%1"" for hook ""%2""",module,Magento_AdobeCommerceWebhooks
"The path part ""%1"" does not exist.","The path part ""%1"" does not exist.",module,Magento_AdobeCommerceWebhooks
